id,name,survey_year,faculty,department,levell,programme_id,programme,discipline,discipline_group_category,discipline_group_id,discipline_group,intake,admission_criterion,duration_year,duration_month,type,system
623,Uttarakhand Open University,2015,"School of Tourism, Hospitality & Hotel Management",Tourism & Hospitality,Post Graduate,124,M.A.-Master of Arts,Tourism Management,Area Studies,8,Area Studies,NA,Direct Admission,2,0,General,Semester
623,Uttarakhand Open University,2015,School of Health Science,Yoga and Naturopathy,Diploma,82,Diploma-Diploma,Yoga & Naturopathy,Area Studies,8,Area Studies,NA,Direct Admission,1,0,General,Semester
623,Uttarakhand Open University,2015,School of Health Science,Yoga and Naturopathy,Under Graduate,200,B.N.Y.S.-Bachelor of Naturopathy and Yogic Sciences,Yoga & Naturopathy,Medical Science,78,Other Medical Science,NA,Direct Admission,3,0,General,Annual
623,Uttarakhand Open University,2015,School of Health Science,Yoga and Naturopathy,Post Graduate,124,M.A.-Master of Arts,Yoga,Area Studies,8,Area Studies,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Vocational Studies,Vocational Studies,Diploma,82,Diploma-Diploma,Industrial Process,Area Studies,8,Area Studies,NA,Direct Admission,1,6,General,Semester
623,Uttarakhand Open University,2015,School of Humanities,English and Foreign Languages,Post Graduate,124,M.A.-Master of Arts,English,Foreign Language,31,English,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Journalism and Media Studies,Journalism,Post Graduate,139,M.J.M.C.-Master of Journalism and Mass Communication,Journalism & Mass Communication,Journalism & Mass Communication,51,Journalism & Mass Communication,NA,Direct Admission,2,0,General,Semester
623,Uttarakhand Open University,2015,School of Law,Civil Law,Post Graduate,89,L.L.M.-Master of Law or Laws,Law,Law,52,Law,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Law,Civil Law,PG Diploma,155,PG Diploma-Post Graduate Diploma,Cyber Law,Law,129,Cyber Crime,NA,Direct Admission,1,0,General,Annual
623,Uttarakhand Open University,2015,School of Sciences,Chemistry,Post Graduate,111,M.Sc.-Master of Science,Chemistry,Science,94,Chemistry,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Sciences,Chemistry,Under Graduate,30,B.Sc.-Bachelor of Science,Science,Science,171,Science,NA,Direct Admission,3,0,General,Annual
623,Uttarakhand Open University,2015,School of Sciences,Botany,Post Graduate,111,M.Sc.-Master of Science,Botany,Science,93,Botany,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Management Studies and Commerce,Management Studies,Post Graduate,126,M.B.A.- Master of Business Administration,Management,Management,133,Business Administration,NA,University level Examination,2,0,General,Semester
623,Uttarakhand Open University,2015,School of Management Studies and Commerce,Management Studies,PG Diploma,155,PG Diploma-Post Graduate Diploma,Human Resource Management,Management,137,Human Resource Management,NA,Direct Admission,1,0,General,Semester
623,Uttarakhand Open University,2015,School of Management Studies and Commerce,Management Studies,Diploma,82,Diploma-Diploma,Management,Management,60,Other Management,NA,Direct Admission,1,0,General,Semester
623,Uttarakhand Open University,2015,School of Management Studies and Commerce,Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,Commerce,Commerce,9,Commerce,NA,Direct Admission,3,0,General,Annual
623,Uttarakhand Open University,2015,School of Management Studies and Commerce,Commerce,Post Graduate,93,M.Com.-Master of Commerce,Commerce,Commerce,9,Commerce,NA,Direct Admission,2,0,General,Annual
623,Uttarakhand Open University,2015,School of Agriculture and Developmental Studies,Agriculture,Diploma,82,Diploma-Diploma,Agriculture,Agriculture,1,Agriculture,NA,Direct Admission,1,0,General,Semester
623,Uttarakhand Open University,2015,School of Computer Science & Information Technology,Computer Applications,Post Graduate,130,M.C.A. -Master of Computer Applications,Computer Application,IT & Computer,183,Computer Application,NA,Direct Admission,3,0,General,Semester
519,"Integral University, Lucknow",2015,Faculty of Computer Application,Department of Computer Application,Post Graduate,130,M.C.A. -Master of Computer Applications,Computer Application,IT & Computer,183,Computer Application,200,University level Examination,3,0,Self Financing,Semester
519,"Integral University, Lucknow",2015,Faculty of Computer Application,Department of Computer Application,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,Computer Application,IT & Computer,183,Computer Application,200,University level Examination,3,0,Self Financing,Semester
519,"Integral University, Lucknow",2015,Faculty of Education,Department of Education,Post Graduate,124,M.A.-Master of Arts,Education,Education,12,Education,20,University level Examination,2,0,Self Financing,Annual
470,"Periyar University, Salem",2015,Pride,Computer Application,Post Graduate,130,M.C.A. -Master of Computer Applications,Computer Application,IT & Computer,183,Computer Application,59,University level Examination,3,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Computer Application,PG Diploma,155,PG Diploma-Post Graduate Diploma,Computer Application,IT & Computer,183,Computer Application,53,University level Examination,1,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Computer Application,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,Computer Application,IT & Computer,183,Computer Application,204,University level Examination,3,0,General,Annual
470,"Periyar University, Salem",2015,Pride,B.Sc.Geography,Under Graduate,30,B.Sc.-Bachelor of Science,Science,Science,171,Science,95,NA,3,0,General,Annual
470,"Periyar University, Salem",2015,Pride,B.Sc. Textile and Design,Under Graduate,30,B.Sc.-Bachelor of Science,Textile and Design,Science,171,Science,16,State level Examination,3,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Arts & Crafts,Diploma,82,Diploma-Diploma,Arts & Crafts,Fine Arts,28,Fine Arts,34,University level Examination,2,0,General,Annual
470,"Periyar University, Salem",2015,Pride,English,Under Graduate,6,B.A.-Bachelor of Arts,English,Arts,178,Arts,725,University level Examination,3,0,General,Annual
470,"Periyar University, Salem",2015,Pride,English,Post Graduate,124,M.A.-Master of Arts,English,Foreign Language,31,English,717,University level Examination,2,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Sericulture,Diploma,82,Diploma-Diploma,Sericulture,Science,107,Other Science,5,NA,1,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Auto CAD & CATIA,Certificate,76,Certificate-Certificate,Auto CAD & CATIA,Science,107,Other Science,2,NA,0,9,General,Not Applicable
470,"Periyar University, Salem",2015,Pride,Information Technology,Post Graduate,111,M.Sc.-Master of Science,Information Technology,IT & Computer,185,Information Technology,50,University level Examination,2,0,General,Annual
470,"Periyar University, Salem",2015,Pride,Information Technology,Under Graduate,30,B.Sc.-Bachelor of Science,Information Technology,Science,171,Science,4,State level Examination,3,0,General,Annual
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Acaro-entomology,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,0,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Small animal diagnostic ultrasound,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,7,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Zoonoses,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,2,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Advanced reproductive biotechnology in animal models,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,0,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Small Animal Emergency and Critical Care Medicine,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,4,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Bovine infertility and its management,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,2,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Feed Manufacturing Technology,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,3,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Commercial Poultry Production and Management,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,1,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Small Animal Orthopaedics,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,4,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Dairy processing and quality assurance,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,1,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Post harvest technology and quality assurance of meat and meat products,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,1,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Participatory rural appraisal,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,0,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Veterinary endoscopy,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,2,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Clinical laboratory diagnosis,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,1,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Diversified poultry production,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,0,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Ethno Veterinary Practices,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,5,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Bovine production diseases,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,0,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Wild animal disease management,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,1,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Small Animal Dermatology,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,4,Direct Admission,1,0,General,Semester
487,"Tamilnadu Veterinary & Animal Sciences University, Chennai",2015,DIRECTORATE OF DISTANCE EDUCATION,OFFICE OF THE DIRECTOR,PG Diploma,155,PG Diploma-Post Graduate Diploma,Veterinary Opthalmology,Veterinary & Animal Sciences,7,Veterinary & Animal Sciences,3,Direct Admission,1,0,General,Semester
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,MANAGEMENT STUDIES,Post Graduate,126,M.B.A.- Master of Business Administration,BUSINESS ADMINISTRATION,Management,133,Business Administration,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,PSYCHOLOGY,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,19,B.Lib.I.Sc.-Bachelor of Library & Information Science,LIBRARY SCIENCE,Library & Information Science,53,Library & Information Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,TAMIL,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,PHYSICS,Science,171,Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,SOCIOLOGY,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,MICROBIOLOGY,Science,171,Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,MATHS,Science,171,Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,COSTUME AND FASHION,Area Studies,8,Area Studies,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,43,B.B.A.-Bachelor of Business Administration,BUSINESS ADMINISTRATION,Management,133,Business Administration,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,55,B.H.M.C.T.-Bachelor of Hotel Management and Catering Technology,Hotel Management and Catering Technology,Management,57,Hotel Management,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,ECONOMICS,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,HISTORY,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,CHEMISTRY,Science,171,Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,130,M.C.A. -Master of Computer Applications,COMPUTER APPLICATIONS,IT & Computer,183,Computer Application,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,BIO CHEMISTRY,Science,171,Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,6,B.A.-Bachelor of Arts,ENGLISH,Arts,178,Arts,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,COMPUTER APPLICATION,IT & Computer,183,Computer Application,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,Science,IT & Computer,95,Computer Science,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,12,B.Com.-Bachelor of Commerce,COMMERCE,Commerce,9,Commerce,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Under Graduate,30,B.Sc.-Bachelor of Science,VISUAL COMMUNICATION,Area Studies,8,Area Studies,NA,Direct Admission,3,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,CHEMISTRY,Science,94,Chemistry,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,124,M.A.-Master of Arts,HISTORY,Social Science,111,History,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,124,M.A.-Master of Arts,CORPORATE,Education,12,Education,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,141,M.L.I.Sc.-Master of Library & Information Science,LIBRARY SCIENCE,Library & Information Science,53,Library & Information Science,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,124,M.A.-Master of Arts,TAMIL,Indian Language,47,Tamil,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,MATHS,Science,174,Mathematics,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,VISUAL COMMUNICATION,Area Studies,8,Area Studies,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,INFORMATION TECHNOLOGY,IT & Computer,185,Information Technology,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,124,M.A.-Master of Arts,ENGLISH,Foreign Language,31,English,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,153,M.S.W.-Master of Social Work,SOCIAL WORK,Social Work,117,Social Work,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,93,M.Com.-Master of Commerce,COMMERCE,Commerce,9,Commerce,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,124,M.A.-Master of Arts,ECONOMICS,Education,12,Education,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,MICROBIOLOGY,Science,156,Microbiology,NA,Direct Admission,2,0,Self Financing,Annual
479,"St. Peter's Institute of Higher Education and Research, Chennai",2015,ST.PETER'S UNIVERSITY,SCIENCE AND HUMANTIES,Post Graduate,111,M.Sc.-Master of Science,BIOCHEMISTRY,Science,94,Chemistry,NA,Direct Admission,2,0,Self Financing,Annual
111,"National Law University, Delhi",2015,Law Faculty,Law Faculty (Single Faculty University) List of Centres attached,Certificate,76,Certificate-Certificate,CPL,Law,52,Law,NA,NA,0,9,General,Semester
111,"National Law University, Delhi",2015,Law Faculty,Law Faculty (Single Faculty University) List of Centres attached,PG Diploma,155,PG Diploma-Post Graduate Diploma,CPL,Law,52,Law,NA,NA,1,0,General,Semester
111,"National Law University, Delhi",2015,Law Faculty,Law Faculty (Single Faculty University) List of Centres attached,PG Diploma,155,PG Diploma-Post Graduate Diploma,PGDUEML,Law,52,Law,NA,NA,1,0,General,Semester
111,"National Law University, Delhi",2015,Law Faculty,Law Faculty (Single Faculty University) List of Centres attached,PG Diploma,155,PG Diploma-Post Graduate Diploma,PGDTEL,Law,52,Law,NA,NA,1,0,General,Semester
111,"National Law University, Delhi",2015,Law Faculty,Law Faculty (Single Faculty University) List of Centres attached,PG Diploma,155,PG Diploma-Post Graduate Diploma,PGDELP,Law,52,Law,NA,NA,1,0,General,Semester
495,"Tripura University, Agartala",2015,Faculty of Arts and Commerce,Department of Physical Education,Post Graduate,124,M.A.-Master of Arts,Education,Education,12,Education,700,NA,2,0,Self Financing,Semester
495,"Tripura University, Agartala",2015,Faculty of Arts and Commerce,Department of Political Science,Post Graduate,124,M.A.-Master of Arts,Political Science,Social Science,112,Political Science,1000,NA,2,0,Self Financing,Semester
495,"Tripura University, Agartala",2015,Faculty of Arts and Commerce,Department of Political Science,Under Graduate,6,B.A.-Bachelor of Arts,Arts,Arts,178,Arts,3000,NA,3,0,Self Financing,Annual
495,"Tripura University, Agartala",2015,Faculty of Arts and Commerce,Department of Bengali,Post Graduate,124,M.A.-Master of Arts,Bengali,Indian Language,40,Bengali,500,NA,2,0,Self Financing,Semester
543,"Swami Vivekananda Subharti University, Meerut",2015,Faculty of Management & Commerce,Department of Management & Commerce (Formely SIMC),Ph.D.,157,Ph.D.-Doctor of Philosophy,Management,Management,55,Business Management,5,University level Examination,2,0,Self Financing,Not Applicable
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Eduation,Department of Education,Diploma,82,Diploma-Diploma,Computer Education,Education,12,Education,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Eduation,Department of Education,Post Graduate,124,M.A.-Master of Arts,Education,Education,12,Education,NA,NA,2,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,PG Diploma,155,PG Diploma-Post Graduate Diploma,Hardware & Maintenance,IT & Computer,183,Computer Application,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,PG Diploma,155,PG Diploma-Post Graduate Diploma,Computer Application,IT & Computer,183,Computer Application,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,Diploma,82,Diploma-Diploma,Information Technology & Computer Application,IT & Computer,183,Computer Application,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,Post Graduate,111,M.Sc.-Master of Science,Information Technology & Computer Application,IT & Computer,185,Information Technology,NA,NA,2,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,Post Graduate,130,M.C.A. -Master of Computer Applications,Information technology & Computer Application,IT & Computer,183,Computer Application,NA,NA,3,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Information Technology & Computer Applications,Department of Information Technology,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,Information Technology & Computer Application,IT & Computer,183,Computer Application,NA,NA,3,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,Commerce,Commerce,9,Commerce,NA,NA,3,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,Commerce,Commerce,9,Commerce,NA,NA,2,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Commerce,Diploma,82,Diploma-Diploma,Accounts,Commerce,9,Commerce,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Commerce,PG Diploma,155,PG Diploma-Post Graduate Diploma,Financial Management,Management,56,Financial Management,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Management,PG Diploma,155,PG Diploma-Post Graduate Diploma,Human Resource Management,Management,137,Human Resource Management,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Management,PG Diploma,155,PG Diploma-Post Graduate Diploma,Marketing Management,Management,58,Marketing Management,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Management,PG Diploma,155,PG Diploma-Post Graduate Diploma,Rural Development,Management,60,Other Management,NA,NA,1,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Management,Post Graduate,126,M.B.A.- Master of Business Administration,Management,Management,133,Business Administration,NA,NA,2,0,Self Financing,Semester
84,"Dr. C. V. Raman University, Kota Bilaspur",2015,Management & Commerce,Department of Management,Under Graduate,43,B.B.A.-Bachelor of Business Administration,Business Administration,Management,133,Business Administration,NA,NA,3,0,Self Financing,Semester
